yearID	weekIndex	rank	appID	uniqueInstall	UU	useRate	totalDuration	avgDuration	dayCounts	genreID
Y2	22	45	N0699	609697	244972	40.18	5164010	21.08	1.87	G05
Y2	22	46	N0802	333810	241244	72.27	56796075	235.43	4.61	G03
Y2	22	47	N0800	535454	239677	44.76	9177232	38.29	2.18	G03
Y2	22	48	N0806	282819	238775	84.43	304070412	1273.46	5.5	G10
Y2	22	49	N0638	454141	233629	51.44	15681178	67.12	2.55	G01
Y2	22	50	N0877	285563	230830	80.83	3143905	13.62	1.4	G05
Y2	22	51	N0730	323353	230720	71.35	3340826	14.48	3.31	G07
Y2	22	52	N0413	347138	229857	66.21	5465999	23.78	3.48	G07
Y2	22	53	N0779	272394	224454	82.4	69396688	309.18	2.55	G10
Y2	22	54	N0924	326497	223982	68.6	49793438	222.31	2.34	G10
Y2	22	55	N0038	304916	223104	73.17	49299291	220.97	3.51	G02
Y2	22	56	N0858	300580	223040	74.2	39685507	177.93	3.7	G03
Y2	22	57	N0930	231786	207304	89.44	1430398	6.9	1.2	G10
Y2	22	58	N0034	329380	206842	62.8	38429175	185.79	4.65	G09
Y2	22	59	N0547	17860736	203604	1.14	142523	0.7	1.11	G07
Y2	22	60	N0762	336865	197774	58.71	158559371	801.72	4.35	G10
Y2	22	61	N0943	227853	189446	83.14	2568888	13.56	1.71	G05
Y2	22	62	N0054	292066	181733	62.22	2031775	11.18	3.13	G07
Y2	22	63	N0854	258328	178994	69.29	19948881	111.45	2.6	G08
Y2	22	64	N0879	377315	177927	47.16	41261271	231.9	3.35	G05
Y2	22	65	N0567	327282	175320	53.57	18867938	107.62	3.21	G05
Y2	22	66	N0935	254672	174437	68.49	3291626	18.87	1.13	G10
Y2	22	67	N0767	334601	171184	51.16	34938654	204.1	4.28	G03
Y2	22	68	N0572	437340	171036	39.11	8662973	50.65	2.27	G05
Y2	22	69	N0899	489823	170576	34.82	37040578	217.15	2.33	G04
Y2	22	70	N0569	222051	168849	76.04	3486732	20.65	2.42	G07
Y2	22	71	N0214	283440	164889	58.17	72805089	441.54	6.72	G04
Y2	22	72	N0481	185813	164090	88.31	46101086	280.95	6.21	G04
Y2	22	73	N0297	245110	154789	63.15	10426587	67.36	3.03	G09
Y2	22	74	N0836	356819	153839	43.11	6055103	39.36	1.99	G01
Y2	22	75	N0916	198996	150768	75.76	36315488	240.87	2.93	G03
Y2	22	76	N0875	244612	149566	61.14	19105561	127.74	1.73	G07
Y2	22	77	N0868	169572	148732	87.71	75178077	505.46	5.93	G10
Y2	22	78	N0013	263885	148182	56.15	4285423	28.92	1.55	G05
Y2	22	79	N0804	449686	141034	31.36	2796704	19.83	1.46	G03
Y2	22	80	N0713	180967	140168	77.46	44832735	319.85	5.74	G05
Y2	22	81	N0361	269144	138390	51.42	1048996	7.58	2.21	G05
Y2	22	82	N0099	264590	136448	51.57	3392097	24.86	2.13	G04
Y2	22	83	N0910	221621	135429	61.11	6944799	51.28	3.12	G03
Y2	22	84	N0805	277214	133765	48.25	1840606	13.76	1.51	G05
Y2	22	85	N0601	210269	131785	62.67	2626475	19.93	1.43	G04
Y2	22	86	N0763	146787	131637	89.68	22151874	168.28	4.29	G10
Y2	22	87	N0177	403108	131298	32.57	16477899	125.5	3.89	G03
Y2	22	88	N0944	140292	123272	87.87	7217576	58.55	2.34	G06
Y2	22	89	N0808	169162	122366	72.34	45244829	369.75	4.68	G04
Y2	22	90	N0873	138132	120536	87.26	11886055	98.61	4.28	G04
Y2	22	91	N0126	379862	117807	31.01	4137382	35.12	2.51	G05
Y2	22	92	N0831	192817	116706	60.53	9297967	79.67	3.01	G09
Y2	22	93	N0722	135308	114526	84.64	641346	5.6	1	G04
Y2	22	94	N0755	233110	113048	48.5	21693911	191.9	4.1	G09
Y2	22	95	N0823	225207	108350	48.11	1852785	17.1	1.53	G05
Y2	22	96	N0628	185032	106890	57.77	36067893	337.43	4.14	G04
Y2	22	97	N0905	220836	106612	48.28	20260544	190.04	4.1	G04
Y2	22	98	N0855	128631	105523	82.04	31572482	299.2	4.08	G06
Y2	22	99	N0085	556390	104344	18.75	187819	1.8	2.5	G07
Y2	22	100	N0945	117578	102721	87.36	2069828	20.15	1.32	G05
Y2	23	1	N0719	4873428	4030417	82.7	1096474945	272.05	5.22	G03
Y2	23	2	N0261	3364148	2319816	68.96	242119196	104.37	3.88	G05
Y2	23	3	N0542	3205883	2254522	70.32	503344582	223.26	4.54	G03
Y2	23	4	N0003	2964455	1922905	64.87	256169404	133.22	4.36	G03
Y2	23	5	N0188	2270718	1415144	62.32	215781157	152.48	4.62	G03
Y2	23	6	N0925	1453586	1326219	91.24	136733179	103.1	4.4	G03
Y2	23	7	N0379	2003127	1291129	64.46	253590647	196.41	4.13	G09
Y2	23	8	N0580	1451148	1168320	80.51	117719923	100.76	5.45	G03
Y2	23	9	N0913	1103109	835739	75.76	19840444	23.74	2.86	G05
Y2	23	10	N0012	1307191	792530	60.63	63552981	80.19	3.13	G04
Y2	23	11	N0937	928624	775361	83.5	148024169	190.91	3.09	G04
Y2	23	12	N0649	1482082	711315	47.99	59593971	83.78	4.32	G02
Y2	23	13	N0486	978250	706637	72.23	398027423	563.27	4.47	G10
Y2	23	14	N0900	943750	705617	74.77	111953193	158.66	4.31	G03
Y2	23	15	N0018	997412	703404	70.52	32469129	46.16	4.06	G07
Y2	23	16	N0141	1247037	693622	55.62	37108777	53.5	4.33	G05
Y2	23	17	N0861	1244199	689772	55.44	63921171	92.67	3.44	G03
Y2	23	18	N0876	948935	661020	69.66	206562140	312.49	4.14	G10
Y2	23	19	N0946	556061	549701	98.86	1797522	3.27	1.02	G03
Y2	23	20	N0938	778187	500466	64.31	19528183	39.02	3.08	G05
Y2	23	21	N0001	782135	446317	57.06	21244689	47.6	3.91	G01
Y2	23	22	N0443	513090	427582	83.33	115241901	269.52	5.01	G09
Y2	23	23	N0939	531237	418589	78.8	56928104	136	2.37	G06
Y2	23	24	N0786	640778	376849	58.81	40597943	107.73	2.66	G06
Y2	23	25	N0815	445571	376232	84.44	146786915	390.15	4.99	G04
Y2	23	26	N0803	492190	358977	72.93	70118977	195.33	4.89	G04
Y2	23	27	N0947	394421	358385	90.86	3046273	8.5	1.3	G04
Y2	23	28	N0629	615714	357874	58.12	60051257	167.8	4.01	G03
Y2	23	29	N0850	711546	354072	49.76	33633299	94.99	2.89	G05
Y2	23	30	N0006	460070	328606	71.43	66992905	203.87	5.35	G04
Y2	23	31	N0948	285844	282161	98.71	37355295	132.39	2.63	G05
Y2	23	32	N0801	345014	275547	79.87	41805991	151.72	4.7	G04
Y2	23	33	N0949	480469	269317	56.05	810644	3.01	1.04	G06
Y2	23	34	N0950	392394	265447	67.65	1398906	5.27	1.14	G04
Y2	23	35	N0802	378991	259443	68.46	47083716	181.48	4.41	G03
Y2	23	36	N0159	428261	259157	60.51	81072084	312.83	5.51	G04
Y2	23	37	N0858	341259	258787	75.83	41887264	161.86	4.2	G03
Y2	23	38	N0551	425915	258201	60.62	55644898	215.51	3.03	G06
Y2	23	39	N0859	433396	245095	56.55	40330382	164.55	3.72	G06
Y2	23	40	N0699	560345	241580	43.11	6563729	27.17	2.05	G05
Y2	23	41	N0784	273466	229382	83.88	48718443	212.39	5.87	G04
Y2	23	42	N0547	18067363	220619	1.22	97072	0.44	1.03	G07
Y2	23	43	N0034	341380	219861	64.4	37125728	168.86	3.58	G09
Y2	23	44	N0628	296287	219405	74.05	50882214	231.91	3.52	G04
Y2	23	45	N0806	278873	216523	77.64	220106456	1016.55	5.42	G10
Y2	23	46	N0413	299190	214809	71.8	3172729	14.77	3.23	G07
Y2	23	47	N0767	364659	204921	56.2	31471767	153.58	3.55	G03
Y2	23	48	N0800	521137	196366	37.68	4971987	25.32	1.8	G03
Y2	23	49	N0762	268880	193983	72.14	191649385	987.97	4	G10
Y2	23	50	N0851	263628	187260	71.03	27987880	149.46	5.4	G06
Y2	23	51	N0926	254064	177492	69.86	27488186	154.87	5.19	G06
Y2	23	52	N0481	190255	175624	92.31	48802397	277.88	6.05	G04
Y2	23	53	N0804	442524	172814	39.05	2376193	13.75	1.79	G03
Y2	23	54	N0569	234748	172442	73.46	4611099	26.74	2.17	G07
Y2	23	55	N0038	281863	171977	61.01	19237347	111.86	3.31	G02
Y2	23	56	N0214	276459	169564	61.33	63243981	372.98	6.45	G04
Y2	23	57	N0912	255045	167062	65.5	5486316	32.84	1.8	G06
Y2	23	58	N0126	408515	165810	40.59	2082574	12.56	1.9	G05
Y2	23	59	N0572	427222	163635	38.3	2886521	17.64	1.57	G05
Y2	23	60	N0638	436084	157713	36.17	11144001	70.66	3.29	G01
Y2	23	61	N0854	241573	152569	63.16	19832444	129.99	3.17	G08
Y2	23	62	N0942	185812	150859	81.19	15269948	101.22	1.98	G10
Y2	23	63	N0756	189500	149934	79.12	63393595	422.81	5.44	G08
Y2	23	64	N0763	172959	147812	85.46	17024986	115.18	3.85	G10
Y2	23	65	N0879	276042	147432	53.41	37432985	253.9	4.01	G05
Y2	23	66	N0951	214866	147365	68.58	15573533	105.68	2.23	G03
Y2	23	67	N0932	202300	144920	71.64	26152263	180.46	2.08	G04
Y2	23	68	N0899	302178	143446	47.47	44083825	307.32	2.69	G04
Y2	23	69	N0931	199563	136018	68.16	414855	3.05	1.19	G04
Y2	23	70	N0297	217497	134803	61.98	10471497	77.68	3.34	G09
Y2	23	71	N0873	175174	133489	76.2	14360747	107.58	4.45	G04
Y2	23	72	N0874	329948	132878	40.27	4367700	32.87	2.91	G05
Y2	23	73	N0952	134553	130249	96.8	730697	5.61	1.14	G03
Y2	23	74	N0567	281593	130135	46.21	3552686	27.3	1.8	G05
Y2	23	75	N0916	181253	129909	71.67	27542007	212.01	3.46	G03
Y2	23	76	N0928	167804	129195	76.99	3063213	23.71	3.62	G10
Y2	23	77	N0177	355144	128798	36.27	14956024	116.12	3.78	G03
Y2	23	78	N0868	135679	127844	94.23	55962433	437.74	6.37	G10
Y2	23	79	N0361	268679	126458	47.07	3850646	30.45	1.47	G05
Y2	23	80	N0713	167535	122503	73.12	49820745	406.69	5.89	G05
Y2	23	81	N0054	220119	121413	55.16	1418104	11.68	3.31	G07
Y2	23	82	N0013	269984	119218	44.16	19172639	160.82	2.83	G05
Y2	23	83	N0755	201329	118976	59.1	27573878	231.76	3.84	G09
Y2	23	84	N0099	280306	117589	41.95	3545308	30.15	2.46	G04
Y2	23	85	N0837	207837	115268	55.46	12398226	107.56	3.16	G09
Y2	23	86	N0910	191220	115115	60.2	7366209	63.99	2.92	G03
Y2	23	87	N0779	184079	114862	62.4	62862824	547.29	3.84	G10
Y2	23	88	N0548	268233	114115	42.54	5907734	51.77	5.44	G02
Y2	23	89	N0050	258459	112337	43.46	708846	6.31	1.61	G07
Y2	23	90	N0808	193856	112064	57.81	54570685	486.96	5.24	G04
Y2	23	91	N0922	155963	107146	68.7	49274302	459.88	4.19	G10
Y2	23	92	N0730	261688	105191	40.2	857307	8.15	3.86	G07
Y2	23	93	N0161	132889	102795	77.35	12734245	123.88	3.28	G04
Y2	23	94	N0875	229870	99739	43.39	11893876	119.25	2.63	G07
Y2	23	95	N0953	95026	95026	100	1101351	11.59	1	G05
Y2	23	96	N0905	205605	94434	45.93	16838527	178.31	3.9	G04
Y2	23	97	N0954	143039	93559	65.41	13012186	139.08	3.29	G02
Y2	23	98	N0823	235121	93153	39.62	2549598	27.37	1.74	G05
Y2	23	99	N0113	127819	89732	70.2	3184589	35.49	2.5	G04
Y2	23	100	N0855	112661	88510	78.56	24113664	272.44	4.25	G06
Y2	24	1	N0719	4941164	3938603	79.71	1051843317	267.06	5.21	G03
Y2	24	2	N0542	3258851	2222623	68.2	531384707	239.08	4.49	G03
Y2	24	3	N0261	3272731	2169567	66.29	283258668	130.56	4.08	G05
Y2	24	4	N0003	2980048	1943576	65.22	233404042	120.09	4.23	G03
Y2	24	5	N0379	2113088	1445927	68.43	291643476	201.7	4.58	G09
Y2	24	6	N0188	2230211	1379880	61.87	213495034	154.72	4.57	G03
Y2	24	7	N0580	1387189	1118924	80.66	119668922	106.95	5.6	G03
Y2	24	8	N0925	1239966	1082858	87.33	151318577	139.74	5.24	G03
Y2	24	9	N0012	1463799	942751	64.4	76061151	80.68	2.62	G04
Y2	24	10	N0913	1156462	781045	67.54	14980443	19.18	2.29	G05
Y2	24	11	N0861	1363419	767877	56.32	90962709	118.46	3.43	G03
Y2	24	12	N0018	1047636	713551	68.11	27764269	38.91	3.73	G07
Y2	24	13	N0939	850543	706962	83.12	78988864	111.73	2.22	G06
Y2	24	14	N0141	1205522	666714	55.31	50030219	75.04	4.48	G05
Y2	24	15	N0486	968512	651439	67.26	385072107	591.11	4.96	G10
Y2	24	16	N0937	781034	649754	83.19	102284275	157.42	3.29	G04
Y2	24	17	N0876	943730	638046	67.61	203715327	319.28	4.51	G10
Y2	24	18	N0900	922525	631811	68.49	96926126	153.41	4.28	G03
Y2	24	19	N0955	630676	619032	98.15	4265130	6.89	1.21	G09
Y2	24	20	N0956	606146	603494	99.56	8074750	13.38	1.23	G06
Y2	24	21	N0649	1439988	594564	41.29	63701587	107.14	4.93	G02
Y2	24	22	N0938	770993	512202	66.43	14500439	28.31	2.51	G05
Y2	24	23	N0786	639402	460333	71.99	84452692	183.46	3.4	G06
Y2	24	24	N0709	551720	447520	81.11	8270170	18.48	1.51	G04
Y2	24	25	N0001	779320	441975	56.71	21749590	49.21	3.79	G01
Y2	24	26	N0850	790318	438043	55.43	30457130	69.53	2.45	G05
Y2	24	27	N0628	458454	416918	90.94	117116435	280.91	4.52	G04
Y2	24	28	N0443	529041	408907	77.29	92212618	225.51	5.33	G09
Y2	24	29	N0951	442478	392006	88.59	65719806	167.65	3.34	G03
Y2	24	30	N0815	486191	386015	79.4	129538914	335.58	4.78	G04
Y2	24	31	N0629	566664	379532	66.98	51551832	135.83	3.87	G03
Y2	24	32	N0006	490073	361920	73.85	83900294	231.82	5.14	G04
Y2	24	33	N0957	423097	360299	85.16	21322495	59.18	1.87	G10
Y2	24	34	N0699	611260	352150	57.61	16660217	47.31	2.47	G05
Y2	24	35	N0803	427306	347251	81.27	70224570	202.23	5.04	G04
Y2	24	36	N0159	391076	345336	88.3	70123928	203.06	4.64	G04
Y2	24	37	N0551	506657	332242	65.58	58491204	176.05	3.22	G06
Y2	24	38	N0547	18684406	320897	1.72	147613	0.46	1.1	G07
Y2	24	39	N0958	426777	279044	65.38	8697801	31.17	1.46	G02
Y2	24	40	N0801	350009	278694	79.62	43640693	156.59	4.65	G04
Y2	24	41	N0959	283555	273241	96.36	17230577	63.06	2.91	G06
Y2	24	42	N0802	403106	260556	64.64	60751237	233.16	4.42	G03
Y2	24	43	N0859	419200	250760	59.82	26713463	106.53	2.82	G06
Y2	24	44	N0569	307013	239263	77.93	6685008	27.94	3.05	G07
Y2	24	45	N0784	267904	234375	87.48	47482031	202.59	5.66	G04
Y2	24	46	N0858	330507	228223	69.05	36196168	158.6	4.44	G03
Y2	24	47	N0800	540209	227702	42.15	5157450	22.65	1.93	G03
Y2	24	48	N0960	263136	213482	81.13	7076928	33.15	1.41	G10
Y2	24	49	N0851	297063	211978	71.36	27343042	128.99	5.03	G06
Y2	24	50	N0730	302430	210724	69.68	1266451	6.01	2.14	G07
Y2	24	51	N0948	234505	194950	83.13	35531587	182.26	3.29	G05
Y2	24	52	N0413	330443	194479	58.85	2043974	10.51	3.11	G07
Y2	24	53	N0054	302303	185286	61.29	1258092	6.79	2.75	G07
Y2	24	54	N0961	248318	183067	73.72	14698449	80.29	1.75	G03
Y2	24	55	N0214	288220	182234	63.23	77207079	423.67	6.39	G04
Y2	24	56	N0804	467130	181583	38.87	5075245	27.95	1.93	G03
Y2	24	57	N0806	246559	178877	72.55	224225897	1253.52	5.8	G10
Y2	24	58	N0767	343206	177831	51.81	35429270	199.23	4.29	G03
Y2	24	59	N0762	287869	177298	61.59	188735494	1064.51	4.67	G10
Y2	24	60	N0638	432866	173183	40.01	6260565	36.15	2.7	G01
Y2	24	61	N0567	285702	169283	59.25	8408287	49.67	3.02	G05
Y2	24	62	N0756	201376	166081	82.47	46618937	280.7	4.86	G08
Y2	24	63	N0926	218446	164464	75.29	27437529	166.83	5.31	G06
Y2	24	64	N0481	216581	159890	73.82	45461524	284.33	6.01	G04
Y2	24	65	N0836	353748	157441	44.51	7448534	47.31	1.94	G01
Y2	24	66	N0034	355141	156169	43.97	37216634	238.31	4.72	G09
Y2	24	67	N0873	184135	155914	84.67	12131668	77.81	4.4	G04
Y2	24	68	N0726	228129	154207	67.6	660006	4.28	1.12	G07
Y2	24	69	N0572	437878	144638	33.03	3166126	21.89	1.63	G05
Y2	24	70	N0899	334598	141576	42.31	36601643	258.53	3.33	G04
Y2	24	71	N0874	335715	139550	41.57	2446312	17.53	2.49	G05
Y2	24	72	N0713	158112	136613	86.4	49739427	364.09	5.43	G05
Y2	24	73	N0085	580350	135227	23.3	221772	1.64	2.47	G07
Y2	24	74	N0916	212963	133632	62.75	41832161	313.04	3.91	G03
Y2	24	75	N0297	237236	133630	56.33	13234715	99.04	3.65	G09
Y2	24	76	N0868	138297	132281	95.65	82032739	620.14	5.99	G10
Y2	24	77	N0947	256432	130193	50.77	1817494	13.96	1.82	G04
Y2	24	78	N0038	300588	129700	43.15	23561302	181.66	3.41	G02
Y2	24	79	N0548	261165	126646	48.49	5707935	45.07	4.91	G02
Y2	24	80	N0099	254171	125217	49.26	2699679	21.56	2.46	G04
Y2	24	81	N0161	134188	116378	86.73	20477873	175.96	4.51	G04
Y2	24	82	N0854	250465	116159	46.38	20939983	180.27	3.09	G08
Y2	24	83	N0755	222693	115894	52.04	17874332	154.23	4.18	G09
Y2	24	84	N0942	166332	115647	69.53	7233720	62.55	4.42	G10
Y2	24	85	N0177	348655	115293	33.07	11390948	98.8	3.76	G03
Y2	24	86	N0912	213691	114009	53.35	5093922	44.68	2.95	G06
Y2	24	87	N0952	148584	113965	76.7	550451	4.83	1.13	G03
Y2	24	88	N0808	188035	110724	58.89	52328162	472.6	5.2	G04
Y2	24	89	N0779	192184	109873	57.17	69583670	633.31	4.58	G10
Y2	24	90	N0126	387152	106026	27.39	2251992	21.24	2.17	G05
Y2	24	91	N0905	202010	103028	51	17411732	169	3.21	G04
Y2	24	92	N0361	264586	102060	38.57	549083	5.38	1.72	G05
Y2	24	93	N0928	144489	101189	70.03	315710	3.12	4.23	G10
Y2	24	94	N0879	264558	98685	37.3	44870096	454.68	4.19	G05
Y2	24	95	N0962	209479	96537	46.08	647763	6.71	1	G10
Y2	24	96	N0922	166896	96534	57.84	48906055	506.62	4.26	G10
Y2	24	97	N0831	154913	96345	62.19	10313732	107.05	3.12	G09
Y2	24	98	N0805	232000	95030	40.96	1509076	15.88	1.85	G05
Y2	24	99	N0763	145946	94409	64.69	15752142	166.85	4.77	G10
Y2	24	100	N0887	122284	93260	76.26	21890920	234.73	3.09	G10
Y2	25	1	N0719	4820846	3847853	79.82	1032071132	268.22	5.11	G03
Y2	25	2	N0542	3164718	2190747	69.22	474581523	216.63	4.39	G03
Y2	25	3	N0261	3336469	2178033	65.28	236011656	108.36	3.89	G05
Y2	25	4	N0003	2935261	1899068	64.7	250430097	131.87	4.43	G03
Y2	25	5	N0188	2244687	1531373	68.22	211834827	138.33	4.25	G03
Y2	25	6	N0379	2161556	1473456	68.17	299671481	203.38	4.43	G09
Y2	25	7	N0580	1282579	1061264	82.74	127086364	119.75	5.7	G03
Y2	25	8	N0925	1081921	877971	81.15	108113349	123.14	5.67	G03
Y2	25	9	N0861	1418712	839120	59.15	75915186	90.47	3.12	G03
Y2	25	10	N0012	1434207	763163	53.21	56115375	73.53	2.66	G04
Y2	25	11	N0486	977922	735113	75.17	412890919	561.67	4.83	G10
Y2	25	12	N0913	1129012	723838	64.11	11357018	15.69	2.32	G05
Y2	25	13	N0876	923076	714437	77.4	222025586	310.77	3.72	G10
Y2	25	14	N0018	1022715	709462	69.37	31847749	44.89	3.53	G07
Y2	25	15	N0649	1402999	658339	46.92	64629140	98.17	4.59	G02
Y2	25	16	N0141	1216316	653107	53.7	56304354	86.21	4.54	G05
Y2	25	17	N0786	788740	633512	80.32	117522811	185.51	3.79	G06
Y2	25	18	N0937	707551	631701	89.28	140780885	222.86	3.92	G04
Y2	25	19	N0900	904716	595043	65.77	113552056	190.83	4.52	G03
Y2	25	20	N0628	617412	535445	86.72	208668271	389.71	4.75	G04
Y2	25	21	N0963	759858	513306	67.55	25254655	49.2	1.32	G10
Y2	25	22	N0964	956036	479973	50.2	68847327	143.44	1.54	G04
Y2	25	23	N0951	519756	477777	91.92	93787625	196.3	4.25	G03
Y2	25	24	N0939	725986	472629	65.1	65945924	139.53	2.79	G06
Y2	25	25	N0938	679076	466835	68.75	12282429	26.31	2.91	G05
Y2	25	26	N0965	627815	453878	72.29	13466560	29.67	1.43	G10
Y2	25	27	N0001	756439	414531	54.8	25431477	61.35	4	G01
Y2	25	28	N0443	481773	366460	76.06	69033735	188.38	4.76	G09
Y2	25	29	N0815	471508	360001	76.35	123037542	341.77	4.58	G04
Y2	25	30	N0629	615658	356318	57.88	51904843	145.67	4.03	G03
Y2	25	31	N0966	418902	349674	83.47	7951587	22.74	1.2	G04
Y2	25	32	N0803	429327	345623	80.5	69010544	199.67	5.28	G04
Y2	25	33	N0159	438058	340120	77.64	63782704	187.53	4.35	G04
Y2	25	34	N0006	483290	336994	69.73	60059071	178.22	5.44	G04
Y2	25	35	N0551	538067	333146	61.92	36066386	108.26	2.63	G06
Y2	25	36	N0802	384904	268717	69.81	48369060	180	4.41	G03
Y2	25	37	N0801	332437	252182	75.86	43690532	173.25	4.42	G04
Y2	25	38	N0709	348148	246787	70.89	5399700	21.88	1.82	G04
Y2	25	39	N0850	703343	244502	34.76	22726461	92.95	2.93	G05
Y2	25	40	N0967	250697	241158	96.2	19806307	82.13	1.33	G10
Y2	25	41	N0851	308160	234964	76.25	28625664	121.83	4.71	G06
Y2	25	42	N0836	404848	232162	57.35	13307526	57.32	2	G01
Y2	25	43	N0868	235504	229127	97.29	70323659	306.92	4.68	G10
Y2	25	44	N0858	331717	227256	68.51	35304220	155.35	3.92	G03
Y2	25	45	N0547	18797722	226866	1.21	122508	0.54	1.08	G07
Y2	25	46	N0924	247803	216113	87.21	42541844	196.85	2.28	G10
Y2	25	47	N0859	442014	208932	47.27	55676199	266.48	3.52	G06
Y2	25	48	N0806	281080	208062	74.02	213627659	1026.75	5.53	G10
Y2	25	49	N0968	247671	203903	82.33	38755843	190.07	3.1	G04
Y2	25	50	N0969	216161	201506	93.22	30117087	149.46	2.43	G04
Y2	25	51	N0970	407400	199713	49.02	24269124	121.52	1.68	G05
Y2	25	52	N0762	281838	196438	69.7	173721910	884.36	4.92	G10
Y2	25	53	N0784	227967	196388	86.15	45442219	231.39	4.43	G04
Y2	25	54	N0948	193385	190237	98.37	43678415	229.6	4.86	G05
Y2	25	55	N0957	297549	184834	62.12	21786384	117.87	2.13	G10
Y2	25	56	N0572	453362	182522	40.26	4188880	22.95	1.65	G05
Y2	25	57	N0958	204853	180739	88.23	8827293	48.84	2.16	G02
Y2	25	58	N0214	270365	179087	66.24	90969033	507.96	6.91	G04
Y2	25	59	N0800	499366	175480	35.14	2621671	14.94	2.09	G03
Y2	25	60	N0874	335412	171621	51.17	5656628	32.96	2.77	G05
Y2	25	61	N0034	357029	170134	47.65	34122075	200.56	4.74	G09
Y2	25	62	N0638	411151	168505	40.98	6425096	38.13	2.68	G01
Y2	25	63	N0569	241750	166982	69.07	10509847	62.94	4.53	G07
Y2	25	64	N0481	204714	166288	81.23	56742454	341.23	6.54	G04
Y2	25	65	N0699	607823	164138	27	4159257	25.34	2.12	G05
Y2	25	66	N0808	217047	163159	75.17	72878231	446.67	4.45	G04
Y2	25	67	N0297	259227	161954	62.48	12970896	80.09	3.38	G09
Y2	25	68	N0567	315173	160403	50.89	5813005	36.24	1.81	G05
Y2	25	69	N0960	186951	158268	84.66	6802359	42.98	1.9	G10
Y2	25	70	N0926	186746	157109	84.13	29888416	190.24	5.26	G06
Y2	25	71	N0916	215690	152905	70.89	18990801	124.2	3.59	G03
Y2	25	72	N0879	256381	152131	59.34	51896448	341.13	3.51	G05
Y2	25	73	N0054	325736	149520	45.9	1374089	9.19	2.89	G07
Y2	25	74	N0955	175753	148212	84.33	7296477	49.23	2	G09
Y2	25	75	N0875	301249	144343	47.91	11097090	76.88	1.8	G07
Y2	25	76	N0099	305052	143867	47.16	8082448	56.18	2.73	G04
Y2	25	77	N0961	162272	143459	88.41	36996642	257.89	2.76	G03
Y2	25	78	N0413	350902	137835	39.28	997925	7.24	2.2	G07
Y2	25	79	N0038	283140	136791	48.31	25987554	189.98	4.21	G02
Y2	25	80	N0767	305212	135687	44.46	26053261	192.01	4.95	G03
Y2	25	81	N0971	174864	133897	76.57	3604507	26.92	1.74	G05
Y2	25	82	N0126	383356	132487	34.56	6216290	46.92	2.34	G05
Y2	25	83	N0854	235867	129342	54.84	10950094	84.66	2.59	G08
Y2	25	84	N0804	524675	127884	24.37	8450575	66.08	2.22	G03
Y2	25	85	N0756	175305	127364	72.65	47727112	374.73	6.65	G08
Y2	25	86	N0177	332547	124505	37.44	11114561	89.27	3.72	G03
Y2	25	87	N0755	220841	123439	55.89	17304913	140.19	3.33	G09
Y2	25	88	N0548	239505	122537	51.16	7668365	62.58	5.18	G02
Y2	25	89	N0713	156964	120300	76.64	38105025	316.75	5.94	G05
Y2	25	90	N0972	157893	120236	76.15	8690658	72.28	1.68	G05
Y2	25	91	N0161	136290	119747	87.86	28473442	237.78	4.58	G04
Y2	25	92	N0928	158815	117336	73.88	7495424	63.88	4.7	G10
Y2	25	93	N0947	293809	116293	39.58	5849538	50.3	1.46	G04
Y2	25	94	N0730	298965	116022	38.81	611436	5.27	3.02	G07
Y2	25	95	N0855	133840	115035	85.95	37287445	324.14	4.56	G06
Y2	25	96	N0848	134851	114760	85.1	64401017	561.18	3.13	G10
Y2	25	97	N0156	117863	112557	95.5	7605476	67.57	2.97	G04
Y2	25	98	N0013	284157	112361	39.54	3369706	29.99	1.67	G05
Y2	25	99	N0873	126012	106197	84.27	4338147	40.85	4.4	G04
Y2	25	100	N0962	217380	105284	48.43	2959533	28.11	1.39	G10
Y2	26	1	N0719	4860550	3875713	79.74	1000670339	258.19	4.95	G03
Y2	26	2	N0261	3381143	2192423	64.84	239215274	109.11	3.67	G05
Y2	26	3	N0542	3190619	2142269	67.14	464101156	216.64	4.23	G03
Y2	26	4	N0003	2968330	1843036	62.09	226435403	122.86	4.28	G03
Y2	26	5	N0379	2360176	1621726	68.71	294164879	181.39	4.02	G09
Y2	26	6	N0188	2263764	1403791	62.01	236665125	168.59	4.41	G03
Y2	26	7	N0580	1290520	1055681	81.8	99603502	94.35	4.79	G03
Y2	26	8	N0925	1071977	899390	83.9	80783210	89.82	4.39	G03
Y2	26	9	N0861	1520453	898423	59.09	91306729	101.63	2.97	G03
Y2	26	10	N0486	1104714	865452	78.34	411773407	475.79	4.42	G10
Y2	26	11	N0012	1432095	849442	59.31	50074606	58.95	2.68	G04
Y2	26	12	N0628	913082	847942	92.87	254840489	300.54	4.33	G04
Y2	26	13	N0973	823551	750685	91.15	49898032	66.47	2.06	G04
Y2	26	14	N0649	1431672	750528	52.42	74827642	99.7	4.57	G02
Y2	26	15	N0974	766253	743411	97.02	5166706	6.95	1.22	G05
Y2	26	16	N0018	1089151	726201	66.68	29229590	40.25	3.44	G07
Y2	26	17	N0967	707696	692809	97.9	39677171	57.27	1.82	G10
Y2	26	18	N0913	1146013	675971	58.98	9551470	14.13	1.98	G05
Y2	26	19	N0786	906016	670160	73.97	152803182	228.01	3.87	G06
